Lyman alpha broadened by H atoms
Potentials and dipol moments from Spielfidel 2003
priv. comm. Nicole Allard 2012
Calculated by Detlev Koester, Feb. 2, 2026
used a larger r-range than in previous calculations, motivated
by discussion with Ivan Hubeny about locations of satellites
---------------------------------------------------------------------------------------------
    5
     15.00  443    7   4000.00   6000.00   8000.00  10000.00  12000.00  14000.00  16000.00
  999.5380    0.503055    0.480854    0.056372    0.474741   -0.626243    0.015696    0.424522
  999.5870    0.484997    0.468879    0.056372    0.469100   -0.089509    0.015696    0.424522
  999.7820    0.377342    0.462069    0.056372    0.416757   -0.089509    0.015696    0.424522
  999.9290    0.262997    0.479935    0.056372    0.342482   -0.089509    0.015696    0.424522
 1000.0750    0.141073    0.481944    0.056372    0.228271   -0.089509    0.015696    0.424522
 1000.1730    0.068223    0.459257    0.056372    0.117337   -0.089509    0.015696    0.424522
 1000.2700    0.004149    0.407102    0.056372   -0.046298   -0.089509    0.015696    0.424522
 1000.3190   -0.026711    0.366442    0.056372   -0.166636   -0.089509    0.015696    0.424522
 1000.3680   -0.058464    0.313340    0.056372   -0.341207   -0.089509    0.015696    0.424522
 1000.4170   -0.092928    0.244203    0.056372   -0.656690   -0.089509    0.015696    0.424522
 1000.5150   -0.173653    0.030478    0.056372   -0.568861   -0.089509    0.015696    0.424522
 1000.5640   -0.220209   -0.149317    0.056372   -0.568861   -0.089509    0.015696    0.424522
 1000.6130   -0.269258   -0.467589    0.056372   -0.568861   -0.089509    0.015696    0.424522
 1000.6610   -0.316296    0.254065    0.056372   -0.568861   -0.089509    0.015696    0.424522
 1001.0040   -0.143422    0.254065    0.056372   -0.568861   -0.089509    0.015696    0.424522
 1001.1020    0.008813    0.254065    0.056372   -0.568861   -0.089509    0.015696    0.424522
 1001.2000    0.137100    0.254065    0.056372   -0.568861   -0.089509    0.015696    0.424522
 1001.3460    0.274135    0.254065    0.056372   -0.568861   -0.089509    0.015696    0.424522
 1001.5420    0.378689    0.254065    0.056372   -0.568861   -0.089509    0.015696    0.424522
 1001.8850    0.479633    0.254065    0.056372   -0.568861   -0.089509    0.015696    0.424522
 1002.3270    0.328787    0.254065    0.056372   -0.568861   -0.089509    0.015696    0.424522
 1002.4250    0.143328    0.254065    0.056372   -0.568861   -0.089509    0.015696    0.424522
 1002.4740   -0.018512    0.254065    0.056372   -0.568861   -0.089509    0.015696    0.424522
 1002.5230   -0.307065    0.254065    0.056372   -0.568861   -0.089509    0.015696    0.424522
 1002.5720   -3.000544    0.254065    0.056372   -0.568861   -0.089509    0.015696    0.424522
 1002.6210    0.079941    0.254065    0.056372   -0.568861   -0.089509    0.015696    0.424522
 1003.9480    0.079941    0.254065    0.056372   -0.243539   -0.089509    0.015696    0.424522
 1003.9970    0.079941    0.254065    0.056372   -0.064911   -0.089509    0.015696    0.424522
 1004.0460    0.079941    0.254065    0.056372    0.057552   -0.089509    0.015696    0.424522
 1004.1450    0.079941    0.254065    0.056372    0.226265   -0.089509    0.015696    0.424522
 1004.1940    0.079941    0.254065    0.417737    0.290012   -0.089509    0.015696    0.424522
 1004.2430    0.079941    0.254065    0.617985    0.345452   -0.089509    0.015696    0.424522
 1004.2930    0.079941    0.254065    0.758518    0.395169   -0.089509    0.015696    0.424522
 1004.3420    0.079941    0.254065    0.867385    0.440500   -0.089509    0.015696    0.424522
 1004.4400    0.079941    0.254065    1.032215    0.522535   -0.089509    0.015696    0.424522
 1004.5390    0.079941    0.254065    1.156185    0.597344   -0.089509    0.015696    0.424522
 1004.6870    0.079941    0.254065    1.298985    0.702663   -0.089509    0.015696    0.757829
 1004.7360    0.079941    0.254065    1.338835    0.736818   -0.089509    0.015696    0.951575
 1004.7850    0.079941    0.254065    1.375755    0.770815   -0.089509    0.015696    1.090540
 1004.8350    0.079941    0.254065    1.410152    0.804685   -0.089509    0.015696    1.199892
 1004.9330    0.079941    0.254065    1.472551    0.872617   -0.089509    0.015696    1.368603
 1004.9830    0.079941    0.671700    1.501059    0.906831   -0.089509    0.015696    1.437164
 1005.0320    0.079941    0.892206    1.528028    0.941268   -0.089509    0.609381    1.498518
 1005.0810    0.079941    1.045988    1.553604    0.976028   -0.089509    0.862316    1.554174
 1005.1310    0.079941    1.165512    1.577940    1.011105   -0.089509    1.028734    1.605165
 1005.1800    0.079941    1.264086    1.601147    1.046534   -0.089509    1.154545    1.652304
 1005.2290    0.079941    1.348343    1.623333    1.082354   -0.089509    1.256573    1.696163
 1005.2790    0.430882    1.422180    1.644587    1.118528    0.505896    1.342976    1.737209
 1005.3280    0.635825    1.487986    1.664980    1.155003    0.762348    1.418236    1.775799
 1005.3770    0.784710    1.547430    1.684603    1.191814    0.932580    1.485153    1.812231
 1005.4270    0.903535    1.601637    1.703514    1.228836    1.062244    1.545542    1.846739
 1005.4760    1.003548    1.651453    1.721777    1.266068    1.168173    1.600712    1.879526
 1005.5750    1.167967    1.740332    1.756582    1.340841    1.337580    1.698788    1.940567
 1005.6730    1.302612    1.817751    1.789454    1.415508    1.472595    1.784361    1.996410
 1005.7720    1.418749    1.886169    1.820812    1.489508    1.586216    1.860476    2.047859
 1005.8710    1.522757    1.947315    1.851044    1.562281    1.685024    1.929111    2.095448
 1006.0190    1.664049    2.028124    1.895119    1.668219    1.813374    2.020983    2.160709
 1006.1680    1.793266    2.098505    1.938740    1.769407    1.924175    2.102228    2.219664
 1006.3160    1.912535    2.160408    1.982885    1.865311    2.021685    2.174932    2.273163
 1006.4640    2.022017    2.215187    2.028246    1.955828    2.108633    2.240599    2.321951
 1006.6620    2.153021    2.278708    2.091175    2.068335    2.211227    2.318876    2.380518
 1006.8600    2.268578    2.333145    2.156700    2.172049    2.301270    2.388136    2.432568
