Lyman alpha broadened by neutral Helium.
Potentials and dipole moments from
Theodorakopoulos 1984 (J. Phys. B: At. Mol. Phys. 17 1453)
Theodorakopoulos 1987 (J. Phys. B: At. Mol. Phys. 20 2339)
Belyaev 2015 (PHYSICAL REVIEW A 91, 062709)
end ------------------------------------------------------
    6
   15.00  633    4   5000.00  10000.00  15000.00  20000.00
 1200.8361    2.431090    2.458941    2.468380    2.502450
 1201.6281    2.447620    2.502170    2.505880    2.545620
 1202.4220    2.473490    2.546040    2.546270    2.586050
 1203.2170    2.512080    2.591400    2.588720    2.623170
 1204.0129    2.561300    2.638830    2.632030    2.656710
 1204.6770    2.606990    2.679810    2.667850    2.681980
 1205.3409    2.654860    2.721460    2.702710    2.705170
 1205.8740    2.694690    2.754560    2.729630    2.722660
 1206.4060    2.736740    2.786790    2.755640    2.739770
 1206.9399    2.782030    2.817500    2.780910    2.757300
 1207.4730    2.831110    2.846150    2.805900    2.776370
 1207.8740    2.870190    2.866100    2.824970    2.792530
 1208.2750    2.910539    2.884740    2.844890    2.811150
 1208.6760    2.951148    2.902269    2.866390    2.833170
 1209.0770    2.990788    2.919141    2.890420    2.859660
 1209.6130    3.039811    2.942112    2.928488    2.904034
 1210.0150    3.072029    2.961540    2.963504    2.945789
 1210.2830    3.090752    2.976703    2.990885    2.978413
 1210.5510    3.107070    2.994612    3.022140    3.015318
 1210.8199    3.120940    3.016323    3.057894    3.056905
 1211.0880    3.132480    3.042969    3.098748    3.103500
 1211.2220    3.137540    3.058616    3.121260    3.128820
 1211.3571    3.142260    3.075985    3.145290    3.155520
 1211.4910    3.146750    3.095309    3.170850    3.183640
 1211.6250    3.151250    3.116740    3.198080    3.213280
 1211.7600    3.155940    3.140410    3.227040    3.244450
 1211.8940    3.161220    3.166580    3.257770    3.277220
 1212.0291    3.167440    3.195320    3.290370    3.311630
 1212.1630    3.175080    3.226830    3.324920    3.347780
 1212.2980    3.184750    3.261220    3.361500    3.385700
 1212.4320    3.197140    3.298610    3.400210    3.425500
 1212.5670    3.213070    3.339110    3.441130    3.467280
 1212.7020    3.233400    3.382830    3.484400    3.511160
 1212.8361    3.259070    3.429880    3.530120    3.557250
 1212.9709    3.290990    3.480370    3.578470    3.605750
 1213.1060    3.330030    3.534420    3.629610    3.656820
 1213.2400    3.376920    3.592180    3.683790    3.710700
 1213.3750    3.432180    3.653840    3.741250    3.767680
 1213.5100    3.496200    3.719660    3.802350    3.828110
 1213.6450    3.569140    3.789980    3.867480    3.892400
 1213.7800    3.651070    3.865220    3.937180    3.961120
 1213.9150    3.742090    3.946000    4.012100    4.034900
 1214.0500    3.842380    4.033100    4.093200    4.114799
 1214.1851    3.952460    4.127700    4.181600    4.201800
 1214.3190    4.073400    4.231400    4.278900    4.297800
 1214.4550    4.206900    4.346500    4.387700    4.405000
 1214.5900    4.356700    4.477000    4.511700    4.527500
 1214.7250    4.541900    4.639600    4.667100    4.681000
 1214.8600    7.403601    7.403800    7.403900    7.403900
 1214.9950    8.785900    8.785900    8.785900    8.785900
 1215.1300    9.763500    9.763500    9.763500    9.763500
 1215.2650   10.456400   10.456400   10.456400   10.456400
 1215.4000   10.922400   10.922400   10.922400   10.922400
 1215.5360   11.191900   11.191900   11.191900   11.191900
 1215.8060   11.191900   11.191900   11.191900   11.191900
 1215.9420   10.922400   10.922400   10.922400   10.922400
 1216.0770   10.456400   10.456400   10.456400   10.456400
 1216.2120    9.763500    9.763500    9.763500    9.763500
 1216.3480    8.785999    8.785900    8.785900    8.785900
 1216.4830    7.404301    7.404200    7.404100    7.404100
 1216.6190    4.825400    4.772900    4.750000    4.748700
 1216.7540    4.696600    4.636700    4.610800    4.608600
 1216.8900    4.593600    4.528500    4.500600    4.497700
 1217.0260    4.503700    4.434600    4.405000    4.401400
 1217.1610    4.423200    4.351100    4.320300    4.316100
 1217.2970    4.349900    4.275700    4.243900    4.239300
 1217.4320    4.282000    4.206800    4.174300    4.169400
 1217.5680    4.218500    4.143100    4.110200    4.105100
 1217.7040    4.158500    4.083800    4.050700    4.045500
 1217.8400    4.101400    4.028000    3.995120    3.989950
 1217.9750    4.046600    3.975350    3.942890    3.937810
 1218.1110    3.993620    3.925320    3.893550    3.888660
 1218.2469    3.942230    3.877560    3.846710    3.842130
 1218.3831    3.892130    3.831770    3.802100    3.797880
 1218.5190    3.843100    3.787690    3.759420    3.755680
 1218.6550    3.794950    3.745110    3.718470    3.715300
 1218.7910    3.747570    3.703860    3.679060    3.676540
 1218.9270    3.700810    3.663780    3.641020    3.639240
 1219.0630    3.654600    3.624750    3.604220    3.603260
 1219.1990    3.608880    3.586640    3.568530    3.568470
 1219.3350    3.563590    3.549370    3.533850    3.534770
 1219.4709    3.518720    3.512860    3.500100    3.502070
 1219.6071    3.474260    3.477030    3.467180    3.470260
 1219.7440    3.430200    3.441840    3.435020    3.439300
 1219.8800    3.386610    3.407220    3.403570    3.409090
 1220.0160    3.343490    3.373150    3.372750    3.379600
 1220.1520    3.300900    3.339570    3.342540    3.350750
 1220.2889    3.258900    3.306490    3.312900    3.322490
 1220.4250    3.217590    3.273860    3.283750    3.294820
 1220.5610    3.177050    3.241650    3.255100    3.267660
 1220.6980    3.137320    3.209890    3.226930    3.240970
 1220.8340    3.098540    3.178570    3.199180    3.214760
 1220.9709    3.060811    3.147650    3.171810    3.188980
 1221.1071    3.024198    3.117170    3.144890    3.163610
 1221.2440    2.988800    3.087142    3.118300    3.138620
 1221.3800    2.954677    3.057552    3.092089    3.114010
 1221.5170    2.921894    3.028409    3.066251    3.089729
 1221.6541    2.890500    2.999731    3.040761    3.065766
 1221.7900    2.860510    2.971550    3.015611    3.042142
 1221.9270    2.831930    2.943865    2.990818    3.018867
 1222.0640    2.804750    2.916707    2.966348    2.995841
 1222.2000    2.778930    2.890090    2.942221    2.973119
 1222.3370    2.754390    2.864020    2.918434    2.950686
 1222.4740    2.731080    2.838530    2.894990    2.928529
 1222.7480    2.687730    2.789350    2.849140    2.885040
 1223.0210    2.648020    2.742640    2.804710    2.842620
 1223.2950    2.611040    2.698470    2.761740    2.801280
 1223.5690    2.575900    2.656880    2.720280    2.761000
 1223.8440    2.541840    2.617830    2.680370    2.721810
 1224.1180    2.508250    2.581220    2.642060    2.683730
 1224.3920    2.474710    2.546910    2.605370    2.646780
 1224.6670    2.441050    2.514720    2.570320    2.610980
 1224.9420    2.407270    2.484400    2.536910    2.576360
 1225.2159    2.373520    2.455730    2.505110    2.542960
 1225.6290    2.323810    2.415240    2.460330    2.495170
 1226.0420    2.276600    2.377010    2.418850    2.450190
 1226.4550    2.233710    2.340360    2.380360    2.407990
 1226.8680    2.196590    2.304710    2.344490    2.368550
 1227.4189    2.157250    2.258090    2.300030    2.320020
 1227.9709    2.128300    2.212240    2.258590    2.275770
 1228.5240    2.106160    2.167410    2.219240    2.235300
 1229.0770    2.086220    2.124310    2.181390    2.198000
 1229.6300    2.064680    2.083860    2.144480    2.163280
 1230.3230    2.032300    2.038580    2.099440    2.122640
 1231.0160    1.993799    2.000260    2.055570    2.084180
 1231.7100    1.952801    1.969101    2.013430    2.047200
 1232.5439    1.907600    1.939301    1.966101    2.004190
 1233.5179    1.868000    1.910299    1.917099    1.955601
 1234.4940    1.840700    1.881599    1.876101    1.909000
 1235.6121    1.810699    1.844299    1.838600    1.859600
 1236.8710    1.765600    1.795799    1.804600    1.810301
 1237.9919    1.720699    1.751600    1.777100    1.772800
 1239.3970    1.676300    1.703699    1.740601    1.733700
 1241.0870    1.639799    1.662500    1.690599    1.694000
 1242.6400    1.597700    1.632000    1.642099    1.659201
 1244.1970    1.547899    1.597099    1.597799    1.622700
 1246.0420    1.504400    1.549000    1.556499    1.576900
 1248.0360    1.463699    1.502399    1.521900    1.528500
 1249.8920    1.414200    1.471100    1.489599    1.489000
 1252.3280    1.365299    1.431200    1.440599    1.447001
 1254.6300    1.322500    1.383499    1.395401    1.411900
 1256.7950    1.274500    1.342100    1.362301    1.377100
 1259.6940    1.229200    1.300400    1.325701    1.328501
 1262.1689    1.180201    1.260300    1.289000    1.291500
 1265.0930    1.135700    1.211300    1.242599    1.255899
 1268.0300    1.086901    1.176001    1.205500    1.221800
 1271.5730    1.037300    1.129000    1.164600    1.176399
 1274.6890    0.988600    1.088699    1.121799    1.139099
 1278.5690    0.938999    1.048000    1.076700    1.100500
 1281.8700    0.890499    1.005501    1.045300    1.066601
 1286.0959    0.841499    0.962799    0.999001    1.020599
 1290.1980    0.792801    0.917500    0.962799    0.983500
 1294.1720    0.743900    0.881100    0.930099    0.949400
 1298.7889    0.695200    0.838900    0.886200    0.907700
 1303.4380    0.646099    0.799500    0.851900    0.873800
 1308.1210    0.596300    0.758301    0.811300    0.840700
 1313.1541    0.547699    0.717701    0.773300    0.803101
 1318.5439    0.497801    0.673401    0.735701    0.769800
 1323.9780    0.448999    0.637699    0.698900    0.732399
 1329.6190    0.399300    0.596600    0.665501    0.696701
 1335.3080    0.349501    0.560301    0.629000    0.663300
 1341.2100    0.299900    0.519899    0.595301    0.627800
 1347.6639    0.249901    0.477200    0.555700    0.596399
 1354.3480    0.200500    0.440599    0.520401    0.561199
 1360.9301    0.151699    0.403801    0.487000    0.532299
 1367.7460    0.102699    0.365200    0.454000    0.498699
 1375.1510    0.053299    0.325600    0.420900    0.466700
 1382.4611    0.004400    0.287701    0.384501    0.432400
 1389.6720   -0.044500    0.251200    0.354099    0.404400
 1397.6740   -0.093901    0.216000    0.318399    0.371799
